,,,t,v
,,,-0.03568,4
,,,-0.03564,4
,,,-0.0356,4.2
,,,-0.03556,4
,,,-0.03552,4.2
,,,-0.03548,4
,,,-0.03544,4
,,,-0.0354,4
,,,-0.03536,4
,,,-0.03532,4
,,,-0.03528,4
,,,-0.03524,4.2
,,,-0.0352,4
,,,-0.03516,4.2
,,,-0.03512,4.2
,,,-0.03508,4
,,,-0.03504,4.2
,,,-0.035,4
,,,-0.03496,4
,,,-0.03492,4.2
,,,-0.03488,4
,,,-0.03484,4
,,,-0.0348,4.2
,,,-0.03476,4
,,,-0.03472,4.2
,,,-0.03468,4.2
,,,-0.03464,4
,,,-0.0346,4.2
,,,-0.03456,4.2
,,,-0.03452,4.2
,,,-0.03448,4.2
,,,-0.03444,4.2
,,,-0.0344,4.2
,,,-0.03436,4.2
,,,-0.03432,4.2
,,,-0.03428,4.2
,,,-0.03424,4.2
,,,-0.0342,4.2
,,,-0.03416,4.4
,,,-0.03412,4.2
,,,-0.03408,4.2
,,,-0.03404,4.2
,,,-0.034,4.2
,,,-0.03396,4.2
,,,-0.03392,4.4
,,,-0.03388,4.2
,,,-0.03384,4.4
,,,-0.0338,4.4
,,,-0.03376,4.2
,,,-0.03372,4.2
,,,-0.03368,4.4
,,,-0.03364,4.4
,,,-0.0336,4.4
,,,-0.03356,4.4
,,,-0.03352,4.4
,,,-0.03348,4.4
,,,-0.03344,4.2
,,,-0.0334,4.4
,,,-0.03336,4.2
,,,-0.03332,4.4
,,,-0.03328,4.4
,,,-0.03324,4.4
,,,-0.0332,4.6
,,,-0.03316,4.4
,,,-0.03312,4.4
,,,-0.03308,4.4
,,,-0.03304,4.4
,,,-0.033,4.4
,,,-0.03296,4.4
,,,-0.03292,4.4
,,,-0.03288,4.4
,,,-0.03284,4.4
,,,-0.0328,4.6
,,,-0.03276,4.4
,,,-0.03272,4.6
,,,-0.03268,4.6
,,,-0.03264,4.4
,,,-0.0326,4.4
,,,-0.03256,4.6
,,,-0.03252,4.6
,,,-0.03248,4.6
,,,-0.03244,4.6
,,,-0.0324,4.6
,,,-0.03236,4.6
,,,-0.03232,4.6
,,,-0.03228,4.6
,,,-0.03224,4.6
,,,-0.0322,4.6
,,,-0.03216,4.6
,,,-0.03212,4.6
,,,-0.03208,4.6
,,,-0.03204,4.4
,,,-0.032,4.6
,,,-0.03196,4.6
,,,-0.03192,4.6
,,,-0.03188,4.6
,,,-0.03184,4.8
,,,-0.0318,4.6
,,,-0.03176,4.6
,,,-0.03172,4.6
,,,-0.03168,4.6
,,,-0.03164,4.6
,,,-0.0316,4.6
,,,-0.03156,4.6
,,,-0.03152,4.6
,,,-0.03148,4.6
,,,-0.03144,4.8
,,,-0.0314,4.6
,,,-0.03136,4.8
,,,-0.03132,4.8
,,,-0.03128,4.8
,,,-0.03124,4.6
,,,-0.0312,4.8
,,,-0.03116,4.8
,,,-0.03112,4.8
,,,-0.03108,4.8
,,,-0.03104,4.8
,,,-0.031,4.8
,,,-0.03096,4.8
,,,-0.03092,4.8
,,,-0.03088,4.8
,,,-0.03084,4.8
,,,-0.0308,4.8
,,,-0.03076,4.8
,,,-0.03072,4.8
,,,-0.03068,4.8
,,,-0.03064,5
,,,-0.0306,4.8
,,,-0.03056,4.8
,,,-0.03052,4.8
,,,-0.03048,4.8
,,,-0.03044,4.8
,,,-0.0304,5
,,,-0.03036,4.8
,,,-0.03032,5
,,,-0.03028,4.8
,,,-0.03024,4.8
,,,-0.0302,5
,,,-0.03016,4.8
,,,-0.03012,5
,,,-0.03008,4.8
,,,-0.03004,5
,,,-0.03,5
,,,-0.02996,5
,,,-0.02992,4.8
,,,-0.02988,5
,,,-0.02984,5
,,,-0.0298,5
,,,-0.02976,5
,,,-0.02972,5
,,,-0.02968,5
,,,-0.02964,5
,,,-0.0296,5
,,,-0.02956,5
,,,-0.02952,5
,,,-0.02948,5
,,,-0.02944,5
,,,-0.0294,5
,,,-0.02936,5.2
,,,-0.02932,5.2
,,,-0.02928,5
,,,-0.02924,5.2
,,,-0.0292,5.2
,,,-0.02916,5.2
,,,-0.02912,5.2
,,,-0.02908,5.2
,,,-0.02904,5
,,,-0.029,5.2
,,,-0.02896,5.2
,,,-0.02892,5.2
,,,-0.02888,5
,,,-0.02884,5.2
,,,-0.0288,5.2
,,,-0.02876,5.2
,,,-0.02872,5.2
,,,-0.02868,5.2
,,,-0.02864,5.2
,,,-0.0286,5.2
,,,-0.02856,5.2
,,,-0.02852,5.2
,,,-0.02848,5.2
,,,-0.02844,5.4
,,,-0.0284,5.4
,,,-0.02836,5.4
,,,-0.02832,5.2
,,,-0.02828,5.2
,,,-0.02824,5.2
,,,-0.0282,5.2
,,,-0.02816,5.2
,,,-0.02812,5.2
,,,-0.02808,5.2
,,,-0.02804,5.2
,,,-0.028,5.2
,,,-0.02796,5.2
,,,-0.02792,5.4
,,,-0.02788,5.4
,,,-0.02784,5.4
,,,-0.0278,5.4
,,,-0.02776,5.4
,,,-0.02772,5.2
,,,-0.02768,5.4
,,,-0.02764,5.4
,,,-0.0276,5.4
,,,-0.02756,5.4
,,,-0.02752,5.4
,,,-0.02748,5.4
,,,-0.02744,5.4
,,,-0.0274,5.4
,,,-0.02736,5.4
,,,-0.02732,5.4
,,,-0.02728,5.4
,,,-0.02724,5.4
,,,-0.0272,5.4
,,,-0.02716,5.4
,,,-0.02712,5.4
,,,-0.02708,5.4
,,,-0.02704,5.6
,,,-0.027,5.6
,,,-0.02696,5.6
,,,-0.02692,5.6
,,,-0.02688,5.4
,,,-0.02684,5.4
,,,-0.0268,5.4
,,,-0.02676,5.4
,,,-0.02672,5.6
,,,-0.02668,5.6
,,,-0.02664,5.6
,,,-0.0266,5.6
,,,-0.02656,5.6
,,,-0.02652,5.6
,,,-0.02648,5.6
,,,-0.02644,5.6
,,,-0.0264,5.4
,,,-0.02636,5.4
,,,-0.02632,5.6
,,,-0.02628,5.6
,,,-0.02624,5.6
,,,-0.0262,5.6
,,,-0.02616,5.6
,,,-0.02612,5.6
,,,-0.02608,5.6
,,,-0.02604,5.6
,,,-0.026,5.6
,,,-0.02596,5.6
,,,-0.02592,5.6
,,,-0.02588,5.8
,,,-0.02584,5.8
,,,-0.0258,5.6
,,,-0.02576,5.6
,,,-0.02572,5.6
,,,-0.02568,5.8
,,,-0.02564,5.8
,,,-0.0256,5.8
,,,-0.02556,5.8
,,,-0.02552,5.8
,,,-0.02548,5.8
,,,-0.02544,5.8
,,,-0.0254,5.6
,,,-0.02536,5.8
,,,-0.02532,5.8
,,,-0.02528,5.8
,,,-0.02524,5.8
,,,-0.0252,5.8
,,,-0.02516,5.8
,,,-0.02512,5.8
,,,-0.02508,5.8
,,,-0.02504,5.8
,,,-0.025,5.8
,,,-0.02496,5.8
,,,-0.02492,5.8
,,,-0.02488,5.8
,,,-0.02484,5.8
,,,-0.0248,5.8
,,,-0.02476,5.8
,,,-0.02472,5.8
,,,-0.02468,5.8
,,,-0.02464,6
,,,-0.0246,5.8
,,,-0.02456,5.8
,,,-0.02452,5.8
,,,-0.02448,5.8
,,,-0.02444,6
,,,-0.0244,6
,,,-0.02436,6
,,,-0.02432,5.8
,,,-0.02428,5.8
,,,-0.02424,6
,,,-0.0242,6
,,,-0.02416,6
,,,-0.02412,6
,,,-0.02408,5.8
,,,-0.02404,5.8
,,,-0.024,4.4
,,,-0.02396,2.8
,,,-0.02392,1.8
,,,-0.02388,1.2
,,,-0.02384,0.8
,,,-0.0238,0.4
,,,-0.02376,0.4
,,,-0.02372,0.2
,,,-0.02368,0.2
,,,-0.02364,0
,,,-0.0236,0.2
,,,-0.02356,0
,,,-0.02352,0.2
,,,-0.02348,0.2
,,,-0.02344,0.2
,,,-0.0234,0.2
,,,-0.02336,0
,,,-0.02332,0.2
,,,-0.02328,0.2
,,,-0.02324,0.2
,,,-0.0232,0.2
,,,-0.02316,0.2
,,,-0.02312,0.2
,,,-0.02308,0.2
,,,-0.02304,0.2
,,,-0.023,0.2
,,,-0.02296,0.2
,,,-0.02292,0.2
,,,-0.02288,0.2
,,,-0.02284,0.2
,,,-0.0228,0.2
,,,-0.02276,0.2
,,,-0.02272,0.2
,,,-0.02268,0.4
,,,-0.02264,0.2
,,,-0.0226,0.2
,,,-0.02256,0.2
,,,-0.02252,0.2
,,,-0.02248,0.2
,,,-0.02244,0.2
,,,-0.0224,0.2
,,,-0.02236,0.4
,,,-0.02232,0.2
,,,-0.02228,0.2
,,,-0.02224,0.4
,,,-0.0222,0.2
,,,-0.02216,0.2
,,,-0.02212,0.2
,,,-0.02208,0.4
,,,-0.02204,0.4
,,,-0.022,0.4
,,,-0.02196,0.4
,,,-0.02192,0.2
,,,-0.02188,0.4
,,,-0.02184,0.4
,,,-0.0218,0.4
,,,-0.02176,0.4
,,,-0.02172,0.4
,,,-0.02168,0.4
,,,-0.02164,0.4
,,,-0.0216,0.4
,,,-0.02156,0.4
,,,-0.02152,0.4
,,,-0.02148,0.4
,,,-0.02144,0.4
,,,-0.0214,0.4
,,,-0.02136,0.4
,,,-0.02132,0.6
,,,-0.02128,0.4
,,,-0.02124,0.4
,,,-0.0212,0.4
,,,-0.02116,0.6
,,,-0.02112,0.4
,,,-0.02108,0.6
,,,-0.02104,0.4
,,,-0.021,0.6
,,,-0.02096,0.6
,,,-0.02092,0.6
,,,-0.02088,0.6
,,,-0.02084,0.6
,,,-0.0208,0.6
,,,-0.02076,0.6
,,,-0.02072,0.6
,,,-0.02068,0.6
,,,-0.02064,0.6
,,,-0.0206,0.6
,,,-0.02056,0.6
,,,-0.02052,0.6
,,,-0.02048,0.6
,,,-0.02044,0.6
,,,-0.0204,0.8
,,,-0.02036,0.6
,,,-0.02032,0.6
,,,-0.02028,0.6
,,,-0.02024,0.6
,,,-0.0202,0.6
,,,-0.02016,0.6
,,,-0.02012,0.6
,,,-0.02008,0.8
,,,-0.02004,0.6
,,,-0.02,0.6
,,,-0.01996,0.6
,,,-0.01992,0.8
,,,-0.01988,0.8
,,,-0.01984,0.8
,,,-0.0198,0.6
,,,-0.01976,0.8
,,,-0.01972,0.8
,,,-0.01968,0.8
,,,-0.01964,0.8
,,,-0.0196,0.8
,,,-0.01956,0.8
,,,-0.01952,0.8
,,,-0.01948,0.8
,,,-0.01944,0.8
,,,-0.0194,0.8
,,,-0.01936,0.8
,,,-0.01932,0.8
,,,-0.01928,0.8
,,,-0.01924,0.8
,,,-0.0192,0.8
,,,-0.01916,0.8
,,,-0.01912,0.8
,,,-0.01908,0.8
,,,-0.01904,0.8
,,,-0.019,0.8
,,,-0.01896,0.8
,,,-0.01892,0.8
,,,-0.01888,0.8
,,,-0.01884,0.8
,,,-0.0188,0.8
,,,-0.01876,0.8
,,,-0.01872,0.8
,,,-0.01868,1
,,,-0.01864,0.8
,,,-0.0186,0.8
,,,-0.01856,1
,,,-0.01852,0.8
,,,-0.01848,0.8
,,,-0.01844,1
,,,-0.0184,1
,,,-0.01836,1
,,,-0.01832,0.8
,,,-0.01828,1
,,,-0.01824,1
,,,-0.0182,0.8
,,,-0.01816,0.8
,,,-0.01812,1
,,,-0.01808,1
,,,-0.01804,1
,,,-0.018,0.8
,,,-0.01796,1
,,,-0.01792,1
,,,-0.01788,1
,,,-0.01784,1
,,,-0.0178,1
,,,-0.01776,1
,,,-0.01772,1
,,,-0.01768,1
,,,-0.01764,1
,,,-0.0176,1
,,,-0.01756,1
,,,-0.01752,1
,,,-0.01748,1
,,,-0.01744,1
,,,-0.0174,1.2
,,,-0.01736,1
,,,-0.01732,1.2
,,,-0.01728,1
,,,-0.01724,1.2
,,,-0.0172,1.2
,,,-0.01716,1
,,,-0.01712,1
,,,-0.01708,1.2
,,,-0.01704,1.2
,,,-0.017,1.2
,,,-0.01696,1.2
,,,-0.01692,1.2
,,,-0.01688,1.2
,,,-0.01684,1.2
,,,-0.0168,1.2
,,,-0.01676,1.2
,,,-0.01672,1.2
,,,-0.01668,1.2
,,,-0.01664,1.2
,,,-0.0166,1.2
,,,-0.01656,1.2
,,,-0.01652,1.2
,,,-0.01648,1.2
,,,-0.01644,1.2
,,,-0.0164,1.2
,,,-0.01636,1.2
,,,-0.01632,1.2
,,,-0.01628,1.2
,,,-0.01624,1.2
,,,-0.0162,1.2
,,,-0.01616,1.2
,,,-0.01612,1.2
,,,-0.01608,1.4
,,,-0.01604,1.4
,,,-0.016,1.2
,,,-0.01596,1.4
,,,-0.01592,1.4
,,,-0.01588,1.4
,,,-0.01584,1.4
,,,-0.0158,1.4
,,,-0.01576,1.4
,,,-0.01572,1.4
,,,-0.01568,1.4
,,,-0.01564,1.4
,,,-0.0156,1.4
,,,-0.01556,1.4
,,,-0.01552,1.4
,,,-0.01548,1.4
,,,-0.01544,1.4
,,,-0.0154,1.4
,,,-0.01536,1.4
,,,-0.01532,1.4
,,,-0.01528,1.4
,,,-0.01524,1.4
,,,-0.0152,1.4
,,,-0.01516,1.4
,,,-0.01512,1.4
,,,-0.01508,1.4
,,,-0.01504,1.4
,,,-0.015,1.6
,,,-0.01496,1.4
,,,-0.01492,1.4
,,,-0.01488,1.4
,,,-0.01484,1.6
,,,-0.0148,1.6
,,,-0.01476,1.4
,,,-0.01472,1.6
,,,-0.01468,1.4
,,,-0.01464,1.6
,,,-0.0146,1.6
,,,-0.01456,1.6
,,,-0.01452,1.6
,,,-0.01448,1.6
,,,-0.01444,1.6
,,,-0.0144,1.6
,,,-0.01436,1.6
,,,-0.01432,1.6
,,,-0.01428,1.6
,,,-0.01424,1.6
,,,-0.0142,1.6
,,,-0.01416,1.6
,,,-0.01412,1.6
,,,-0.01408,1.6
,,,-0.01404,1.6
,,,-0.014,1.6
,,,-0.01396,1.6
,,,-0.01392,1.6
,,,-0.01388,1.6
,,,-0.01384,1.6
,,,-0.0138,1.6
,,,-0.01376,1.6
,,,-0.01372,1.6
,,,-0.01368,1.8
,,,-0.01364,1.6
,,,-0.0136,1.8
,,,-0.01356,1.8
,,,-0.01352,1.8
,,,-0.01348,1.8
,,,-0.01344,1.8
,,,-0.0134,1.8
,,,-0.01336,1.8
,,,-0.01332,1.8
,,,-0.01328,1.8
,,,-0.01324,1.8
,,,-0.0132,1.8
,,,-0.01316,1.8
,,,-0.01312,1.8
,,,-0.01308,1.8
,,,-0.01304,1.8
,,,-0.013,1.8
,,,-0.01296,1.8
,,,-0.01292,1.8
,,,-0.01288,1.8
,,,-0.01284,1.8
,,,-0.0128,1.8
,,,-0.01276,2
,,,-0.01272,1.8
,,,-0.01268,1.8
,,,-0.01264,2
,,,-0.0126,2
,,,-0.01256,1.8
,,,-0.01252,1.8
,,,-0.01248,1.8
,,,-0.01244,2
,,,-0.0124,2
,,,-0.01236,1.8
,,,-0.01232,1.8
,,,-0.01228,2
,,,-0.01224,2
,,,-0.0122,1.8
,,,-0.01216,2
,,,-0.01212,2
,,,-0.01208,2
,,,-0.01204,2
,,,-0.012,2
,,,-0.01196,2
,,,-0.01192,2
,,,-0.01188,2
,,,-0.01184,2
,,,-0.0118,2
,,,-0.01176,2
,,,-0.01172,2
,,,-0.01168,2
,,,-0.01164,2
,,,-0.0116,2.2
,,,-0.01156,2.2
,,,-0.01152,2
,,,-0.01148,2
,,,-0.01144,2
,,,-0.0114,2
,,,-0.01136,2
,,,-0.01132,2
,,,-0.01128,2
,,,-0.01124,2
,,,-0.0112,2.2
,,,-0.01116,2.2
,,,-0.01112,2.2
,,,-0.01108,2.2
,,,-0.01104,2.2
,,,-0.011,2.2
,,,-0.01096,2.2
,,,-0.01092,2.2
,,,-0.01088,2.2
,,,-0.01084,2.2
,,,-0.0108,2.2
,,,-0.01076,2.2
,,,-0.01072,2.2
,,,-0.01068,2.2
,,,-0.01064,2.2
,,,-0.0106,2.2
,,,-0.01056,2.2
,,,-0.01052,2.2
,,,-0.01048,2.2
,,,-0.01044,2.2
,,,-0.0104,2.2
,,,-0.01036,2.2
,,,-0.01032,2.2
,,,-0.01028,2.2
,,,-0.01024,2.4
,,,-0.0102,2.2
,,,-0.01016,2.4
,,,-0.01012,2.4
,,,-0.01008,2.2
,,,-0.01004,2.4
,,,-0.01,2.4
,,,-0.00996,2.2
,,,-0.00992,2.4
,,,-0.00988,2.2
,,,-0.00984,2.4
,,,-0.0098,2.4
,,,-0.00976,2.4
,,,-0.00972,2.4
,,,-0.00968,2.6
,,,-0.00964,2.4
,,,-0.0096,2.4
,,,-0.00956,2.4
,,,-0.00952,2.4
,,,-0.00948,2.4
,,,-0.00944,2.4
,,,-0.0094,2.4
,,,-0.00936,2.4
,,,-0.00932,2.6
,,,-0.00928,2.4
,,,-0.00924,2.4
,,,-0.0092,2.6
,,,-0.00916,2.6
,,,-0.00912,2.4
,,,-0.00908,2.6
,,,-0.00904,2.6
,,,-0.009,2.6
,,,-0.00896,2.4
,,,-0.00892,2.6
,,,-0.00888,2.6
,,,-0.00884,2.6
,,,-0.0088,2.4
,,,-0.00876,2.6
,,,-0.00872,2.6
,,,-0.00868,2.6
,,,-0.00864,2.6
,,,-0.0086,2.6
,,,-0.00856,2.6
,,,-0.00852,2.6
,,,-0.00848,2.6
,,,-0.00844,2.6
,,,-0.0084,2.6
,,,-0.00836,2.6
,,,-0.00832,2.6
,,,-0.00828,2.6
,,,-0.00824,2.6
,,,-0.0082,2.6
,,,-0.00816,2.6
,,,-0.00812,2.6
,,,-0.00808,2.8
,,,-0.00804,2.8
,,,-0.008,2.6
,,,-0.00796,2.6
,,,-0.00792,2.6
,,,-0.00788,2.6
,,,-0.00784,2.6
,,,-0.0078,2.8
,,,-0.00776,2.6
,,,-0.00772,2.8
,,,-0.00768,2.8
,,,-0.00764,2.6
,,,-0.0076,2.8
,,,-0.00756,2.8
,,,-0.00752,2.8
,,,-0.00748,2.8
,,,-0.00744,2.8
,,,-0.0074,2.8
,,,-0.00736,2.8
,,,-0.00732,2.8
,,,-0.00728,2.8
,,,-0.00724,2.8
,,,-0.0072,2.8
,,,-0.00716,2.8
,,,-0.00712,2.8
,,,-0.00708,2.8
,,,-0.00704,2.8
,,,-0.007,2.8
,,,-0.00696,2.8
,,,-0.00692,2.8
,,,-0.00688,2.8
,,,-0.00684,2.8
,,,-0.0068,2.8
,,,-0.00676,2.8
,,,-0.00672,2.8
,,,-0.00668,2.8
,,,-0.00664,2.8
,,,-0.0066,2.8
,,,-0.00656,2.8
,,,-0.00652,2.8
,,,-0.00648,2.8
,,,-0.00644,2.8
,,,-0.0064,2.8
,,,-0.00636,2.8
,,,-0.00632,2.8
,,,-0.00628,2.8
,,,-0.00624,2.8
,,,-0.0062,2.8
,,,-0.00616,2.8
