,,,t,v
,,,-0.0036,4.6
,,,-0.00356,4.6
,,,-0.00352,4.6
,,,-0.00348,4.6
,,,-0.00344,4.6
,,,-0.0034,4.6
,,,-0.00336,4.6
,,,-0.00332,4.6
,,,-0.00328,4.6
,,,-0.00324,4.6
,,,-0.0032,4.6
,,,-0.00316,4.6
,,,-0.00312,4.6
,,,-0.00308,4.6
,,,-0.00304,4.6
,,,-0.003,4.6
,,,-0.00296,4.8
,,,-0.00292,4.6
,,,-0.00288,4.6
,,,-0.00284,4.6
,,,-0.0028,4.6
,,,-0.00276,4.8
,,,-0.00272,4.8
,,,-0.00268,4.6
,,,-0.00264,4.8
,,,-0.0026,4.8
,,,-0.00256,4.8
,,,-0.00252,4.8
,,,-0.00248,4.8
,,,-0.00244,4.8
,,,-0.0024,4.8
,,,-0.00236,4.8
,,,-0.00232,4.8
,,,-0.00228,4.8
,,,-0.00224,4.8
,,,-0.0022,4.8
,,,-0.00216,4.8
,,,-0.00212,4.8
,,,-0.00208,4.8
,,,-0.00204,4.8
,,,-0.002,5
,,,-0.00196,5
,,,-0.00192,4.8
,,,-0.00188,4.8
,,,-0.00184,4.8
,,,-0.0018,4.8
,,,-0.00176,4.8
,,,-0.00172,4.8
,,,-0.00168,4.8
,,,-0.00164,4.8
,,,-0.0016,4.8
,,,-0.00156,5
,,,-0.00152,5
,,,-0.00148,5
,,,-0.00144,5
,,,-0.0014,4.8
,,,-0.00136,5
,,,-0.00132,5
,,,-0.00128,5
,,,-0.00124,5
,,,-0.0012,5
,,,-0.00116,5
,,,-0.00112,5
,,,-0.00108,5
,,,-0.00104,5
,,,-0.001,5
,,,-0.00096,5
,,,-0.00092,5
,,,-0.00088,5
,,,-0.00084,5
,,,-0.0008,5
,,,-0.00076,5.2
,,,-0.00072,5
,,,-0.00068,5.2
,,,-0.00064,5
,,,-0.0006,5.2
,,,-0.00056,5
,,,-0.00052,5
,,,-0.00048,5
,,,-0.00044,5
,,,-0.0004,5
,,,-0.00036,5
,,,-0.00032,5
,,,-0.00028,5
,,,-0.00024,5.2
,,,-0.0002,5
,,,-0.00016,5.2
,,,-0.00012,5.2
,,,-0.00008,5.2
,,,-0.00004,5.2
,,,0,5.2
,,,0.00004,5.2
,,,0.00008,5.2
,,,0.00012,5.2
,,,0.00016,5.2
,,,0.0002,5.2
,,,0.00024,5.2
,,,0.00028,5.4
,,,0.00032,5.2
,,,0.00036,5.2
,,,0.0004,5.2
,,,0.00044,5.4
,,,0.00048,5.2
,,,0.00052,5.2
,,,0.00056,5.2
,,,0.0006,5.2
,,,0.00064,5.2
,,,0.00068,5.4
,,,0.00072,5.4
,,,0.00076,5.2
,,,0.0008,5.4
,,,0.00084,5.4
,,,0.00088,5.2
,,,0.00092,5.4
,,,0.00096,5.4
,,,0.001,5.2
,,,0.00104,5.4
,,,0.00108,5.4
,,,0.00112,5.4
,,,0.00116,5.4
,,,0.0012,5.4
,,,0.00124,5.4
,,,0.00128,5.4
,,,0.00132,5.6
,,,0.00136,5.4
,,,0.0014,5.4
,,,0.00144,5.4
,,,0.00148,5.4
,,,0.00152,5.4
,,,0.00156,5.4
,,,0.0016,5.4
,,,0.00164,5.4
,,,0.00168,5.4
,,,0.00172,5.4
,,,0.00176,5.4
,,,0.0018,5.4
,,,0.00184,5.6
,,,0.00188,5.4
,,,0.00192,5.4
,,,0.00196,5.6
,,,0.002,5.4
,,,0.00204,5.6
,,,0.00208,5.6
,,,0.00212,5.6
,,,0.00216,5.6
,,,0.0022,5.6
,,,0.00224,5.6
,,,0.00228,5.6
,,,0.00232,5.6
,,,0.00236,5.6
,,,0.0024,5.6
,,,0.00244,5.6
,,,0.00248,5.6
,,,0.00252,5.6
,,,0.00256,5.6
,,,0.0026,5.6
,,,0.00264,5.6
,,,0.00268,5.4
,,,0.00272,5.8
,,,0.00276,5.6
,,,0.0028,5.6
,,,0.00284,5.6
,,,0.00288,5.8
,,,0.00292,5.6
,,,0.00296,5.8
,,,0.003,5.8
,,,0.00304,5.8
,,,0.00308,5.6
,,,0.00312,5.8
,,,0.00316,5.8
,,,0.0032,5.6
,,,0.00324,5.8
,,,0.00328,5.8
,,,0.00332,5.8
,,,0.00336,5.8
,,,0.0034,5.8
,,,0.00344,5.8
,,,0.00348,5.8
,,,0.00352,5.8
,,,0.00356,5.8
,,,0.0036,5.8
,,,0.00364,5.8
,,,0.00368,5.8
,,,0.00372,5.8
,,,0.00376,5.8
,,,0.0038,5.8
,,,0.00384,5.8
,,,0.00388,5.8
,,,0.00392,5.8
,,,0.00396,5.8
,,,0.004,5.8
,,,0.00404,5.8
,,,0.00408,6
,,,0.00412,6
,,,0.00416,6
,,,0.0042,5.8
,,,0.00424,6
,,,0.00428,6
,,,0.00432,5.8
,,,0.00436,5.8
,,,0.0044,6
,,,0.00444,6
,,,0.00448,6
,,,0.00452,6
,,,0.00456,6
,,,0.0046,6
,,,0.00464,6
,,,0.00468,5.8
,,,0.00472,3.6
,,,0.00476,2.2
,,,0.0048,1.6
,,,0.00484,1
,,,0.00488,0.6
,,,0.00492,0.4
,,,0.00496,0.4
,,,0.005,0.2
,,,0.00504,0.2
,,,0.00508,0.2
,,,0.00512,0.2
,,,0.00516,0.2
,,,0.0052,0.2
,,,0.00524,0
,,,0.00528,0.2
,,,0.00532,0
,,,0.00536,0.2
,,,0.0054,0.2
,,,0.00544,0.2
,,,0.00548,0
,,,0.00552,0.2
,,,0.00556,0.2
,,,0.0056,0
,,,0.00564,0.2
,,,0.00568,0.2
,,,0.00572,0.2
,,,0.00576,0.2
,,,0.0058,0.2
,,,0.00584,0.2
,,,0.00588,0.2
,,,0.00592,0.2
,,,0.00596,0.2
,,,0.006,0.2
,,,0.00604,0.2
,,,0.00608,0.2
,,,0.00612,0.2
,,,0.00616,0.2
,,,0.0062,0.2
,,,0.00624,0.2
,,,0.00628,0.4
,,,0.00632,0.2
,,,0.00636,0.2
,,,0.0064,0.2
,,,0.00644,0.2
,,,0.00648,0.2
,,,0.00652,0.4
,,,0.00656,0.4
,,,0.0066,0.2
,,,0.00664,0.2
,,,0.00668,0.4
,,,0.00672,0.4
,,,0.00676,0.4
,,,0.0068,0.4
,,,0.00684,0.2
,,,0.00688,0.4
,,,0.00692,0.4
,,,0.00696,0.4
,,,0.007,0.4
,,,0.00704,0.4
,,,0.00708,0.4
,,,0.00712,0.4
,,,0.00716,0.6
,,,0.0072,0.4
,,,0.00724,0.4
,,,0.00728,0.4
,,,0.00732,0.4
,,,0.00736,0.4
,,,0.0074,0.4
,,,0.00744,0.4
,,,0.00748,0.4
,,,0.00752,0.6
,,,0.00756,0.6
,,,0.0076,0.4
,,,0.00764,0.6
,,,0.00768,0.4
,,,0.00772,0.6
,,,0.00776,0.6
,,,0.0078,0.6
,,,0.00784,0.6
,,,0.00788,0.4
,,,0.00792,0.4
,,,0.00796,0.6
,,,0.008,0.6
,,,0.00804,0.6
,,,0.00808,0.6
,,,0.00812,0.6
,,,0.00816,0.6
,,,0.0082,0.6
,,,0.00824,0.6
,,,0.00828,0.6
,,,0.00832,0.6
,,,0.00836,0.6
,,,0.0084,0.6
,,,0.00844,0.6
,,,0.00848,0.6
,,,0.00852,0.6
,,,0.00856,0.6
,,,0.0086,0.6
,,,0.00864,0.6
,,,0.00868,0.8
,,,0.00872,0.6
,,,0.00876,0.6
,,,0.0088,0.6
,,,0.00884,0.8
,,,0.00888,0.8
,,,0.00892,0.6
,,,0.00896,0.8
,,,0.009,0.8
,,,0.00904,0.8
,,,0.00908,0.8
,,,0.00912,0.8
,,,0.00916,0.8
,,,0.0092,0.8
,,,0.00924,0.8
,,,0.00928,0.8
,,,0.00932,0.8
,,,0.00936,0.8
,,,0.0094,0.8
,,,0.00944,0.8
,,,0.00948,0.8
,,,0.00952,0.8
,,,0.00956,0.8
,,,0.0096,0.8
,,,0.00964,0.8
,,,0.00968,0.8
,,,0.00972,0.8
,,,0.00976,0.8
,,,0.0098,0.8
,,,0.00984,0.8
,,,0.00988,0.8
,,,0.00992,0.8
,,,0.00996,0.8
,,,0.01,1
,,,0.01004,0.8
,,,0.01008,0.8
,,,0.01012,0.8
,,,0.01016,0.8
,,,0.0102,1
,,,0.01024,0.8
,,,0.01028,0.8
,,,0.01032,1
,,,0.01036,0.8
,,,0.0104,1
,,,0.01044,0.8
,,,0.01048,1
,,,0.01052,1
,,,0.01056,1
,,,0.0106,1
,,,0.01064,1
,,,0.01068,1
,,,0.01072,1
,,,0.01076,1
,,,0.0108,1
,,,0.01084,1
,,,0.01088,1
,,,0.01092,1
,,,0.01096,1
,,,0.011,1
,,,0.01104,1
,,,0.01108,1
,,,0.01112,1
,,,0.01116,1
,,,0.0112,1
,,,0.01124,1
,,,0.01128,1
,,,0.01132,1.2
,,,0.01136,1.2
,,,0.0114,1
,,,0.01144,1.2
,,,0.01148,1
,,,0.01152,1.2
,,,0.01156,1
,,,0.0116,1.2
,,,0.01164,1.2
,,,0.01168,1.2
,,,0.01172,1
,,,0.01176,1.2
,,,0.0118,1.2
,,,0.01184,1.2
,,,0.01188,1
,,,0.01192,1.2
,,,0.01196,1.2
,,,0.012,1.2
,,,0.01204,1.2
,,,0.01208,1.2
,,,0.01212,1.2
,,,0.01216,1.2
,,,0.0122,1.2
,,,0.01224,1.2
,,,0.01228,1.2
,,,0.01232,1.2
,,,0.01236,1.2
,,,0.0124,1.2
,,,0.01244,1.2
,,,0.01248,1.2
,,,0.01252,1.2
,,,0.01256,1.4
,,,0.0126,1.4
,,,0.01264,1.2
,,,0.01268,1.2
,,,0.01272,1.4
,,,0.01276,1.4
,,,0.0128,1.4
,,,0.01284,1.4
,,,0.01288,1.4
,,,0.01292,1.4
,,,0.01296,1.4
,,,0.013,1.4
,,,0.01304,1.4
,,,0.01308,1.4
,,,0.01312,1.4
,,,0.01316,1.4
,,,0.0132,1.4
,,,0.01324,1.4
,,,0.01328,1.4
,,,0.01332,1.4
,,,0.01336,1.4
,,,0.0134,1.4
,,,0.01344,1.4
,,,0.01348,1.4
,,,0.01352,1.4
,,,0.01356,1.4
,,,0.0136,1.4
,,,0.01364,1.4
,,,0.01368,1.4
,,,0.01372,1.6
,,,0.01376,1.4
,,,0.0138,1.4
,,,0.01384,1.6
,,,0.01388,1.6
,,,0.01392,1.6
,,,0.01396,1.4
,,,0.014,1.4
,,,0.01404,1.6
,,,0.01408,1.4
,,,0.01412,1.6
,,,0.01416,1.6
,,,0.0142,1.6
,,,0.01424,1.6
,,,0.01428,1.6
,,,0.01432,1.6
,,,0.01436,1.6
,,,0.0144,1.6
,,,0.01444,1.6
,,,0.01448,1.6
,,,0.01452,1.6
,,,0.01456,1.6
,,,0.0146,1.6
,,,0.01464,1.6
,,,0.01468,1.6
,,,0.01472,1.6
,,,0.01476,1.6
,,,0.0148,1.6
,,,0.01484,1.6
,,,0.01488,1.6
,,,0.01492,1.8
,,,0.01496,1.8
,,,0.015,1.6
,,,0.01504,1.8
,,,0.01508,1.8
,,,0.01512,1.8
,,,0.01516,1.6
,,,0.0152,1.8
,,,0.01524,1.8
,,,0.01528,1.8
,,,0.01532,1.8
,,,0.01536,1.8
,,,0.0154,1.8
,,,0.01544,1.8
,,,0.01548,1.8
,,,0.01552,1.8
,,,0.01556,1.8
,,,0.0156,1.8
,,,0.01564,1.8
,,,0.01568,1.8
,,,0.01572,1.8
,,,0.01576,1.8
,,,0.0158,1.8
,,,0.01584,1.8
,,,0.01588,1.8
,,,0.01592,1.8
,,,0.01596,1.8
,,,0.016,2
,,,0.01604,2
,,,0.01608,1.8
,,,0.01612,1.8
,,,0.01616,1.8
,,,0.0162,1.8
,,,0.01624,2
,,,0.01628,1.8
,,,0.01632,1.8
,,,0.01636,2
,,,0.0164,2
,,,0.01644,2
,,,0.01648,2
,,,0.01652,2
,,,0.01656,2
,,,0.0166,1.8
,,,0.01664,2
,,,0.01668,2
,,,0.01672,2
,,,0.01676,2
,,,0.0168,2
,,,0.01684,2
,,,0.01688,2
,,,0.01692,2
,,,0.01696,2
,,,0.017,2
,,,0.01704,2
,,,0.01708,2
,,,0.01712,2
,,,0.01716,2
,,,0.0172,2.2
,,,0.01724,2.2
,,,0.01728,2
,,,0.01732,2
,,,0.01736,2.2
,,,0.0174,2
,,,0.01744,2
,,,0.01748,2
,,,0.01752,2
,,,0.01756,2
,,,0.0176,2.2
,,,0.01764,2.2
,,,0.01768,2.2
,,,0.01772,2.2
,,,0.01776,2.2
,,,0.0178,2.2
,,,0.01784,2.2
,,,0.01788,2.2
,,,0.01792,2.2
,,,0.01796,2.2
,,,0.018,2.2
,,,0.01804,2.2
,,,0.01808,2.2
,,,0.01812,2.2
,,,0.01816,2.2
,,,0.0182,2.2
,,,0.01824,2.2
,,,0.01828,2.2
,,,0.01832,2.2
,,,0.01836,2.2
,,,0.0184,2.4
,,,0.01844,2.2
,,,0.01848,2.2
,,,0.01852,2.4
,,,0.01856,2.4
,,,0.0186,2.4
,,,0.01864,2.4
,,,0.01868,2.4
,,,0.01872,2.2
,,,0.01876,2.4
,,,0.0188,2.4
,,,0.01884,2.2
,,,0.01888,2.4
,,,0.01892,2.4
,,,0.01896,2.2
,,,0.019,2.2
,,,0.01904,2.4
,,,0.01908,2.4
,,,0.01912,2.4
,,,0.01916,2.4
,,,0.0192,2.6
,,,0.01924,2.4
,,,0.01928,2.4
,,,0.01932,2.4
,,,0.01936,2.4
,,,0.0194,2.4
,,,0.01944,2.6
,,,0.01948,2.4
,,,0.01952,2.4
,,,0.01956,2.4
,,,0.0196,2.4
,,,0.01964,2.4
,,,0.01968,2.6
,,,0.01972,2.6
,,,0.01976,2.4
,,,0.0198,2.6
,,,0.01984,2.6
,,,0.01988,2.6
,,,0.01992,2.6
,,,0.01996,2.6
,,,0.02,2.4
,,,0.02004,2.6
,,,0.02008,2.6
,,,0.02012,2.6
,,,0.02016,2.6
,,,0.0202,2.6
,,,0.02024,2.6
,,,0.02028,2.6
,,,0.02032,2.6
,,,0.02036,2.6
,,,0.0204,2.6
,,,0.02044,2.6
,,,0.02048,2.6
,,,0.02052,2.6
,,,0.02056,2.6
,,,0.0206,2.6
,,,0.02064,2.6
,,,0.02068,2.6
,,,0.02072,2.8
,,,0.02076,2.6
,,,0.0208,2.8
,,,0.02084,2.6
,,,0.02088,2.8
,,,0.02092,2.8
,,,0.02096,2.6
,,,0.021,2.8
,,,0.02104,2.8
,,,0.02108,2.8
,,,0.02112,2.8
,,,0.02116,2.6
,,,0.0212,2.8
,,,0.02124,2.8
,,,0.02128,2.8
,,,0.02132,2.6
,,,0.02136,2.8
,,,0.0214,2.8
,,,0.02144,2.8
,,,0.02148,2.8
,,,0.02152,2.8
,,,0.02156,2.8
,,,0.0216,2.8
,,,0.02164,2.8
,,,0.02168,2.8
,,,0.02172,2.8
,,,0.02176,2.8
,,,0.0218,2.8
,,,0.02184,2.8
,,,0.02188,2.8
,,,0.02192,2.8
,,,0.02196,2.8
,,,0.022,2.8
,,,0.02204,2.8
,,,0.02208,2.8
,,,0.02212,2.8
,,,0.02216,2.8
,,,0.0222,3
,,,0.02224,3
,,,0.02228,2.8
,,,0.02232,2.8
,,,0.02236,2.8
,,,0.0224,2.8
,,,0.02244,2.8
,,,0.02248,3
,,,0.02252,2.8
,,,0.02256,3
,,,0.0226,2.8
,,,0.02264,3
,,,0.02268,3
,,,0.02272,2.8
,,,0.02276,3
,,,0.0228,3
,,,0.02284,3
,,,0.02288,3
,,,0.02292,3
,,,0.02296,3
,,,0.023,3
,,,0.02304,3
,,,0.02308,3
,,,0.02312,3
,,,0.02316,3
,,,0.0232,3
,,,0.02324,3
,,,0.02328,3
,,,0.02332,3
,,,0.02336,3
,,,0.0234,3
,,,0.02344,3
,,,0.02348,3
,,,0.02352,3
,,,0.02356,3
,,,0.0236,3.2
,,,0.02364,3.2
,,,0.02368,3.2
,,,0.02372,3.2
,,,0.02376,3.2
,,,0.0238,3
,,,0.02384,3.2
,,,0.02388,3.2
,,,0.02392,3.2
,,,0.02396,3.2
,,,0.024,3.2
,,,0.02404,3.2
,,,0.02408,3.2
,,,0.02412,3.2
,,,0.02416,3.2
,,,0.0242,3.2
,,,0.02424,3.2
,,,0.02428,3.2
,,,0.02432,3.2
,,,0.02436,3.2
,,,0.0244,3.2
,,,0.02444,3.2
,,,0.02448,3.2
,,,0.02452,3.2
,,,0.02456,3.2
,,,0.0246,3.2
,,,0.02464,3.2
,,,0.02468,3.2
,,,0.02472,3.2
,,,0.02476,3.4
,,,0.0248,3.4
,,,0.02484,3.4
,,,0.02488,3.4
,,,0.02492,3.2
,,,0.02496,3.4
,,,0.025,3.4
,,,0.02504,3.4
,,,0.02508,3.4
,,,0.02512,3.4
,,,0.02516,3.2
,,,0.0252,3.4
,,,0.02524,3.4
,,,0.02528,3.4
,,,0.02532,3.4
,,,0.02536,3.4
,,,0.0254,3.4
,,,0.02544,3.4
,,,0.02548,3.4
,,,0.02552,3.4
,,,0.02556,3.4
,,,0.0256,3.4
,,,0.02564,3.4
,,,0.02568,3.4
,,,0.02572,3.4
,,,0.02576,3.4
,,,0.0258,3.6
,,,0.02584,3.4
,,,0.02588,3.4
,,,0.02592,3.4
,,,0.02596,3.6
,,,0.026,3.4
,,,0.02604,3.6
,,,0.02608,3.6
,,,0.02612,3.4
,,,0.02616,3.4
,,,0.0262,3.6
,,,0.02624,3.6
,,,0.02628,3.6
,,,0.02632,3.6
,,,0.02636,3.6
,,,0.0264,3.6
,,,0.02644,3.6
,,,0.02648,3.6
,,,0.02652,3.6
,,,0.02656,3.6
,,,0.0266,3.6
,,,0.02664,3.6
,,,0.02668,3.6
,,,0.02672,3.6
,,,0.02676,3.6
,,,0.0268,3.6
,,,0.02684,3.6
,,,0.02688,3.6
,,,0.02692,3.6
,,,0.02696,3.6
,,,0.027,3.6
,,,0.02704,3.8
,,,0.02708,3.6
,,,0.02712,3.6
,,,0.02716,3.8
,,,0.0272,3.6
,,,0.02724,3.6
,,,0.02728,3.6
,,,0.02732,3.8
,,,0.02736,3.8
,,,0.0274,3.8
,,,0.02744,3.8
,,,0.02748,3.8
,,,0.02752,3.8
,,,0.02756,3.8
,,,0.0276,3.8
,,,0.02764,3.8
,,,0.02768,3.8
,,,0.02772,3.8
,,,0.02776,3.8
,,,0.0278,3.8
,,,0.02784,3.8
,,,0.02788,3.8
,,,0.02792,3.8
,,,0.02796,3.8
,,,0.028,3.8
,,,0.02804,3.8
,,,0.02808,3.8
,,,0.02812,3.8
,,,0.02816,3.8
,,,0.0282,3.8
,,,0.02824,3.8
,,,0.02828,3.8
,,,0.02832,3.8
,,,0.02836,3.8
,,,0.0284,4
,,,0.02844,3.8
,,,0.02848,4
,,,0.02852,4
,,,0.02856,4
,,,0.0286,4
,,,0.02864,4
,,,0.02868,4
,,,0.02872,4
,,,0.02876,4
,,,0.0288,4
,,,0.02884,4
,,,0.02888,4
,,,0.02892,4
,,,0.02896,4
,,,0.029,4
,,,0.02904,4
,,,0.02908,4
,,,0.02912,4
,,,0.02916,4
,,,0.0292,4
,,,0.02924,4
,,,0.02928,4.2
,,,0.02932,4
,,,0.02936,4
,,,0.0294,4
,,,0.02944,4
,,,0.02948,4
,,,0.02952,4
,,,0.02956,4
,,,0.0296,4.2
,,,0.02964,4
,,,0.02968,4.2
,,,0.02972,4.2
,,,0.02976,4.2
,,,0.0298,4.2
,,,0.02984,4.2
,,,0.02988,4.2
,,,0.02992,4.2
,,,0.02996,4.2
,,,0.03,4.2
,,,0.03004,4.2
,,,0.03008,4.2
,,,0.03012,4.2
,,,0.03016,4.2
,,,0.0302,4.2
,,,0.03024,4.2
,,,0.03028,4.2
,,,0.03032,4.2
,,,0.03036,4.2
,,,0.0304,4.2
,,,0.03044,4.2
,,,0.03048,4.2
,,,0.03052,4.2
,,,0.03056,4.2
,,,0.0306,4.2
,,,0.03064,4.2
,,,0.03068,4.2
,,,0.03072,4.4
,,,0.03076,4.2
,,,0.0308,4.2
,,,0.03084,4.2
,,,0.03088,4.2
,,,0.03092,4.2
,,,0.03096,4.4
,,,0.031,4.2
,,,0.03104,4.4
,,,0.03108,4.4
,,,0.03112,4.4
,,,0.03116,4.2
,,,0.0312,4.4
,,,0.03124,4.4
,,,0.03128,4.4
,,,0.03132,4.4
,,,0.03136,4.4
,,,0.0314,4.4
,,,0.03144,4.6
,,,0.03148,4.4
,,,0.03152,4.4
,,,0.03156,4.4
,,,0.0316,4.4
,,,0.03164,4.4
,,,0.03168,4.4
,,,0.03172,4.6
,,,0.03176,4.4
,,,0.0318,4.4
,,,0.03184,4.4
,,,0.03188,4.6
,,,0.03192,4.6
,,,0.03196,4.6
,,,0.032,4.6
,,,0.03204,4.6
,,,0.03208,4.6
,,,0.03212,4.6
,,,0.03216,4.6
,,,0.0322,4.6
,,,0.03224,4.6
,,,0.03228,4.6
,,,0.03232,4.6
,,,0.03236,4.6
,,,0.0324,4.6
,,,0.03244,4.6
,,,0.03248,4.6
,,,0.03252,4.6
,,,0.03256,4.6
,,,0.0326,4.6
,,,0.03264,4.6
,,,0.03268,4.6
,,,0.03272,4.6
,,,0.03276,4.6
,,,0.0328,4.6
,,,0.03284,4.6
,,,0.03288,4.6
,,,0.03292,4.6
,,,0.03296,4.6
,,,0.033,4.6
,,,0.03304,4.8
,,,0.03308,4.8
,,,0.03312,4.8
,,,0.03316,4.6
,,,0.0332,4.8
,,,0.03324,4.6
,,,0.03328,4.6
,,,0.03332,4.6
,,,0.03336,4.6
,,,0.0334,4.8
,,,0.03344,4.8
,,,0.03348,4.8
,,,0.03352,4.8
,,,0.03356,4.8
,,,0.0336,4.8
,,,0.03364,4.8
,,,0.03368,4.8
,,,0.03372,4.8
,,,0.03376,4.8
,,,0.0338,4.8
,,,0.03384,4.8
,,,0.03388,4.8
,,,0.03392,4.8
,,,0.03396,4.8
,,,0.034,4.8
,,,0.03404,4.8
,,,0.03408,5
,,,0.03412,4.8
,,,0.03416,4.8
,,,0.0342,4.8
,,,0.03424,5
,,,0.03428,5
,,,0.03432,4.8
,,,0.03436,5
,,,0.0344,5
,,,0.03444,5
,,,0.03448,5
,,,0.03452,5
,,,0.03456,5
,,,0.0346,5
,,,0.03464,5
,,,0.03468,5
,,,0.03472,5
,,,0.03476,5
,,,0.0348,5
,,,0.03484,5
,,,0.03488,5
,,,0.03492,5
,,,0.03496,5
,,,0.035,5
,,,0.03504,5
,,,0.03508,5
,,,0.03512,5
,,,0.03516,5
,,,0.0352,5
,,,0.03524,5
,,,0.03528,5
,,,0.03532,5
,,,0.03536,5
,,,0.0354,5
,,,0.03544,5.2
,,,0.03548,5.2
,,,0.03552,5
,,,0.03556,5.2
,,,0.0356,5.2
,,,0.03564,5.2
,,,0.03568,5.2
,,,0.03572,5.2
,,,0.03576,5.2
,,,0.0358,5.2
,,,0.03584,5.2
,,,0.03588,5.2
,,,0.03592,5.2
,,,0.03596,5.2
,,,0.036,5.2
,,,0.03604,5.2
,,,0.03608,5.2
,,,0.03612,5.2
,,,0.03616,5.2
,,,0.0362,5.4
,,,0.03624,5.2
,,,0.03628,5.2
,,,0.03632,5.4
,,,0.03636,5.2
,,,0.0364,5.2
,,,0.03644,5.4
,,,0.03648,5.4
,,,0.03652,5.4
,,,0.03656,5.4
,,,0.0366,5.4
,,,0.03664,5.4
,,,0.03668,5.4
,,,0.03672,5.4
,,,0.03676,5.4
,,,0.0368,5.4
,,,0.03684,5.4
,,,0.03688,5.4
,,,0.03692,5.4
,,,0.03696,5.4
,,,0.037,5.4
,,,0.03704,5.4
,,,0.03708,5.4
,,,0.03712,5.4
,,,0.03716,5.4
,,,0.0372,5.4
,,,0.03724,5.4
,,,0.03728,5.4
,,,0.03732,5.4
,,,0.03736,5.4
,,,0.0374,5.4
,,,0.03744,5.4
,,,0.03748,5.4
,,,0.03752,5.4
,,,0.03756,5.6
,,,0.0376,5.4
,,,0.03764,5.4
,,,0.03768,5.4
,,,0.03772,5.6
,,,0.03776,5.6
,,,0.0378,5.6
,,,0.03784,5.6
,,,0.03788,5.6
,,,0.03792,5.4
,,,0.03796,5.6
,,,0.038,5.6
,,,0.03804,5.6
,,,0.03808,5.6
,,,0.03812,5.6
,,,0.03816,5.6
,,,0.0382,5.6
,,,0.03824,5.6
,,,0.03828,5.6
,,,0.03832,5.6
,,,0.03836,5.6
,,,0.0384,5.6
,,,0.03844,5.6
,,,0.03848,5.6
,,,0.03852,5.6
,,,0.03856,5.6
,,,0.0386,5.6
,,,0.03864,5.6
,,,0.03868,5.8
,,,0.03872,5.6
,,,0.03876,5.6
,,,0.0388,5.8
,,,0.03884,5.8
,,,0.03888,5.8
,,,0.03892,5.6
,,,0.03896,5.8
,,,0.039,5.8
,,,0.03904,5.8
,,,0.03908,5.8
,,,0.03912,5.8
,,,0.03916,5.8
,,,0.0392,5.8
,,,0.03924,5.6
,,,0.03928,5.6
,,,0.03932,5.8
,,,0.03936,5.8
,,,0.0394,5.8
,,,0.03944,5.8
,,,0.03948,5.8
,,,0.03952,5.8
,,,0.03956,5.8
,,,0.0396,5.8
,,,0.03964,5.8
,,,0.03968,5.8
,,,0.03972,5.8
,,,0.03976,5.8
,,,0.0398,5.8
,,,0.03984,5.8
,,,0.03988,5.8
,,,0.03992,5.8
,,,0.03996,6
,,,0.04,5.8
,,,0.04004,5.8
,,,0.04008,5.8
,,,0.04012,5.8
,,,0.04016,6
,,,0.0402,5.8
,,,0.04024,6
,,,0.04028,6
,,,0.04032,5.8
,,,0.04036,6
,,,0.0404,6
,,,0.04044,6
,,,0.04048,6
,,,0.04052,6
,,,0.04056,6
,,,0.0406,3.8
,,,0.04064,2.6
,,,0.04068,1.8
,,,0.04072,1
,,,0.04076,0.8
,,,0.0408,0.4
,,,0.04084,0.4
,,,0.04088,0.2
,,,0.04092,0.2
,,,0.04096,0.2
,,,0.041,0
,,,0.04104,0.2
,,,0.04108,0.2
,,,0.04112,0
,,,0.04116,0
,,,0.0412,0.2
,,,0.04124,0.2
,,,0.04128,0
,,,0.04132,0.2
,,,0.04136,0.2
,,,0.0414,0.2
,,,0.04144,0.2
,,,0.04148,0.2
,,,0.04152,0.2
,,,0.04156,0.2
,,,0.0416,0.2
,,,0.04164,0.2
,,,0.04168,0.2
,,,0.04172,0.2
,,,0.04176,0.2
,,,0.0418,0.2
,,,0.04184,0.2
,,,0.04188,0.2
,,,0.04192,0.2
,,,0.04196,0.2
,,,0.042,0.2
,,,0.04204,0.2
,,,0.04208,0.2
,,,0.04212,0.2
,,,0.04216,0.2
,,,0.0422,0.2
,,,0.04224,0.2
,,,0.04228,0.2
,,,0.04232,0.2
,,,0.04236,0.4
,,,0.0424,0.4
,,,0.04244,0.4
,,,0.04248,0.2
,,,0.04252,0.4
,,,0.04256,0.4
,,,0.0426,0.4
,,,0.04264,0.4
,,,0.04268,0.4
,,,0.04272,0.4
,,,0.04276,0.4
,,,0.0428,0.4
,,,0.04284,0.4
,,,0.04288,0.4
,,,0.04292,0.4
,,,0.04296,0.4
,,,0.043,0.4
,,,0.04304,0.4
,,,0.04308,0.4
,,,0.04312,0.4
,,,0.04316,0.4
,,,0.0432,0.4
,,,0.04324,0.4
,,,0.04328,0.4
,,,0.04332,0.4
,,,0.04336,0.6
,,,0.0434,0.4
,,,0.04344,0.6
,,,0.04348,0.6
,,,0.04352,0.4
,,,0.04356,0.6
,,,0.0436,0.4
,,,0.04364,0.6
,,,0.04368,0.4
,,,0.04372,0.6
,,,0.04376,0.6
,,,0.0438,0.6
,,,0.04384,0.6
,,,0.04388,0.6
,,,0.04392,0.6
,,,0.04396,0.6
,,,0.044,0.6
,,,0.04404,0.6
,,,0.04408,0.6
,,,0.04412,0.6
,,,0.04416,0.6
,,,0.0442,0.6
,,,0.04424,0.6
,,,0.04428,0.6
