,,,t,v
,,,-0.04316,0
,,,-0.04312,0
,,,-0.04308,0
,,,-0.04304,0
,,,-0.043,0
,,,-0.04296,0
,,,-0.04292,0
,,,-0.04288,0.2
,,,-0.04284,0
,,,-0.0428,0
,,,-0.04276,0
,,,-0.04272,0.2
,,,-0.04268,0
,,,-0.04264,0
,,,-0.0426,0
,,,-0.04256,0
,,,-0.04252,0
,,,-0.04248,0.2
,,,-0.04244,0.2
,,,-0.0424,0
,,,-0.04236,0
,,,-0.04232,0.2
,,,-0.04228,0
,,,-0.04224,0
,,,-0.0422,0
,,,-0.04216,0
,,,-0.04212,0
,,,-0.04208,0
,,,-0.04204,0
,,,-0.042,0
,,,-0.04196,0
,,,-0.04192,0
,,,-0.04188,0
,,,-0.04184,0
,,,-0.0418,0
,,,-0.04176,0
,,,-0.04172,0
,,,-0.04168,0
,,,-0.04164,0
,,,-0.0416,0
,,,-0.04156,0
,,,-0.04152,0
,,,-0.04148,0
,,,-0.04144,0
,,,-0.0414,0
,,,-0.04136,0
,,,-0.04132,-0.2
,,,-0.04128,0
,,,-0.04124,0
,,,-0.0412,0
,,,-0.04116,0
,,,-0.04112,0
,,,-0.04108,0
,,,-0.04104,-0.2
,,,-0.041,-0.2
,,,-0.04096,0
,,,-0.04092,0
,,,-0.04088,0
,,,-0.04084,-0.2
,,,-0.0408,0
,,,-0.04076,0
,,,-0.04072,-0.2
,,,-0.04068,-0.2
,,,-0.04064,-0.2
,,,-0.0406,0
,,,-0.04056,0
,,,-0.04052,0
,,,-0.04048,-0.2
,,,-0.04044,0
,,,-0.0404,0
,,,-0.04036,0
,,,-0.04032,-0.2
,,,-0.04028,-0.2
,,,-0.04024,-0.2
,,,-0.0402,0
,,,-0.04016,-0.2
,,,-0.04012,0
,,,-0.04008,-0.2
,,,-0.04004,-0.2
,,,-0.04,-0.2
,,,-0.03996,-0.2
,,,-0.03992,-0.2
,,,-0.03988,-0.2
,,,-0.03984,-0.2
,,,-0.0398,0
,,,-0.03976,-0.2
,,,-0.03972,-0.2
,,,-0.03968,-0.2
,,,-0.03964,0
,,,-0.0396,-0.2
,,,-0.03956,0
,,,-0.03952,-0.2
,,,-0.03948,-0.2
,,,-0.03944,0
,,,-0.0394,-0.2
,,,-0.03936,-0.2
,,,-0.03932,-0.2
,,,-0.03928,0
,,,-0.03924,-0.2
,,,-0.0392,0
,,,-0.03916,-0.2
,,,-0.03912,-0.2
,,,-0.03908,-0.2
,,,-0.03904,-0.2
,,,-0.039,-0.2
,,,-0.03896,-0.2
,,,-0.03892,-0.2
,,,-0.03888,-0.2
,,,-0.03884,0
,,,-0.0388,-0.2
,,,-0.03876,-0.2
,,,-0.03872,-0.2
,,,-0.03868,-0.2
,,,-0.03864,-0.2
,,,-0.0386,-0.2
,,,-0.03856,-0.2
,,,-0.03852,-0.2
,,,-0.03848,-0.2
,,,-0.03844,-0.2
,,,-0.0384,-0.2
,,,-0.03836,-0.2
,,,-0.03832,-0.2
,,,-0.03828,-0.2
,,,-0.03824,-0.2
,,,-0.0382,-0.2
,,,-0.03816,-0.2
,,,-0.03812,-0.2
,,,-0.03808,-0.2
,,,-0.03804,-0.2
,,,-0.038,-0.2
,,,-0.03796,-0.2
,,,-0.03792,-0.2
,,,-0.03788,-0.2
,,,-0.03784,-0.2
,,,-0.0378,-0.2
,,,-0.03776,-0.2
,,,-0.03772,-0.2
,,,-0.03768,-0.2
,,,-0.03764,-0.2
,,,-0.0376,-0.2
,,,-0.03756,-0.2
,,,-0.03752,-0.2
,,,-0.03748,-0.2
,,,-0.03744,-0.2
,,,-0.0374,-0.2
,,,-0.03736,-0.2
,,,-0.03732,-0.2
,,,-0.03728,-0.2
,,,-0.03724,-0.2
,,,-0.0372,-0.2
,,,-0.03716,-0.2
,,,-0.03712,-0.2
,,,-0.03708,-0.2
,,,-0.03704,-0.2
,,,-0.037,-0.2
,,,-0.03696,-0.2
,,,-0.03692,-0.2
,,,-0.03688,-0.2
,,,-0.03684,-0.2
,,,-0.0368,-0.2
,,,-0.03676,-0.2
,,,-0.03672,-0.2
,,,-0.03668,-0.2
,,,-0.03664,-0.2
,,,-0.0366,-0.2
,,,-0.03656,0
,,,-0.03652,-0.2
,,,-0.03648,-0.2
,,,-0.03644,-0.2
,,,-0.0364,-0.2
,,,-0.03636,-0.2
,,,-0.03632,-0.2
,,,-0.03628,-0.2
,,,-0.03624,-0.2
,,,-0.0362,-0.2
,,,-0.03616,-0.2
,,,-0.03612,-0.2
,,,-0.03608,-0.2
,,,-0.03604,-0.2
,,,-0.036,-0.2
,,,-0.03596,-0.2
,,,-0.03592,-0.2
,,,-0.03588,-0.2
,,,-0.03584,-0.2
,,,-0.0358,-0.2
,,,-0.03576,0
,,,-0.03572,-0.2
,,,-0.03568,-0.2
,,,-0.03564,-0.2
,,,-0.0356,-0.2
,,,-0.03556,-0.2
,,,-0.03552,-0.2
,,,-0.03548,0
,,,-0.03544,0
,,,-0.0354,-0.2
,,,-0.03536,-0.2
,,,-0.03532,-0.2
,,,-0.03528,0
,,,-0.03524,-0.2
,,,-0.0352,-0.2
,,,-0.03516,0
,,,-0.03512,-0.2
,,,-0.03508,-0.2
,,,-0.03504,-0.2
,,,-0.035,-0.2
,,,-0.03496,0
,,,-0.03492,0
,,,-0.03488,-0.2
,,,-0.03484,0
,,,-0.0348,0
,,,-0.03476,0
,,,-0.03472,0
,,,-0.03468,-0.2
,,,-0.03464,0
,,,-0.0346,0
,,,-0.03456,0
,,,-0.03452,0
,,,-0.03448,0
,,,-0.03444,0
,,,-0.0344,0
,,,-0.03436,0
,,,-0.03432,0
,,,-0.03428,0
,,,-0.03424,0
,,,-0.0342,0
,,,-0.03416,0
,,,-0.03412,0
,,,-0.03408,0
,,,-0.03404,0
,,,-0.034,0
,,,-0.03396,0
,,,-0.03392,0
,,,-0.03388,0
,,,-0.03384,0
,,,-0.0338,0
,,,-0.03376,0
,,,-0.03372,0
,,,-0.03368,0
,,,-0.03364,0
,,,-0.0336,0
,,,-0.03356,0
,,,-0.03352,0
,,,-0.03348,0
,,,-0.03344,0
,,,-0.0334,0
,,,-0.03336,0
,,,-0.03332,0
,,,-0.03328,0
,,,-0.03324,0
,,,-0.0332,0
,,,-0.03316,0
,,,-0.03312,0
,,,-0.03308,0.2
,,,-0.03304,0
,,,-0.033,0
,,,-0.03296,0.2
,,,-0.03292,0
,,,-0.03288,0.2
,,,-0.03284,0
,,,-0.0328,0
,,,-0.03276,0
,,,-0.03272,0.2
,,,-0.03268,0
,,,-0.03264,0.2
,,,-0.0326,0.2
,,,-0.03256,0.2
,,,-0.03252,0
,,,-0.03248,0.2
,,,-0.03244,0.2
,,,-0.0324,0.2
,,,-0.03236,0.2
,,,-0.03232,0.2
,,,-0.03228,0.2
,,,-0.03224,0.2
,,,-0.0322,0.2
,,,-0.03216,0
,,,-0.03212,0.2
,,,-0.03208,0.2
,,,-0.03204,0.2
,,,-0.032,0.2
,,,-0.03196,0.2
,,,-0.03192,0.2
,,,-0.03188,0
,,,-0.03184,0.2
,,,-0.0318,0.2
,,,-0.03176,0.2
,,,-0.03172,0.2
,,,-0.03168,0.2
,,,-0.03164,0.2
,,,-0.0316,0.2
,,,-0.03156,0.2
,,,-0.03152,0.2
,,,-0.03148,0
,,,-0.03144,0.2
,,,-0.0314,0.2
,,,-0.03136,0.2
,,,-0.03132,0.2
,,,-0.03128,0.2
,,,-0.03124,0.2
,,,-0.0312,0.2
,,,-0.03116,0.2
,,,-0.03112,0.2
,,,-0.03108,0.2
,,,-0.03104,0.2
,,,-0.031,0.2
,,,-0.03096,0.2
,,,-0.03092,0.2
,,,-0.03088,0.2
,,,-0.03084,0.2
,,,-0.0308,0.2
,,,-0.03076,0.2
,,,-0.03072,0.2
,,,-0.03068,0.2
,,,-0.03064,0.2
,,,-0.0306,0.2
,,,-0.03056,0.2
,,,-0.03052,0.2
,,,-0.03048,0.2
,,,-0.03044,0.2
,,,-0.0304,0.2
,,,-0.03036,0.2
,,,-0.03032,0.2
,,,-0.03028,0.2
,,,-0.03024,0.2
,,,-0.0302,0.2
,,,-0.03016,0.2
,,,-0.03012,0.2
,,,-0.03008,0.2
,,,-0.03004,0.2
,,,-0.03,0.2
,,,-0.02996,0.2
,,,-0.02992,0.2
,,,-0.02988,0.2
,,,-0.02984,0.2
,,,-0.0298,0.2
,,,-0.02976,0.2
,,,-0.02972,0.2
,,,-0.02968,0.2
,,,-0.02964,0.2
,,,-0.0296,0.2
,,,-0.02956,0.2
,,,-0.02952,0.2
,,,-0.02948,0.2
,,,-0.02944,0.2
,,,-0.0294,0.2
,,,-0.02936,0.2
,,,-0.02932,0.2
,,,-0.02928,0.2
,,,-0.02924,0.2
,,,-0.0292,0.2
,,,-0.02916,0.2
,,,-0.02912,0.2
,,,-0.02908,0
,,,-0.02904,0.2
,,,-0.029,0.2
,,,-0.02896,0.2
,,,-0.02892,0.2
,,,-0.02888,0.2
,,,-0.02884,0.2
,,,-0.0288,0.2
,,,-0.02876,0
,,,-0.02872,0.2
,,,-0.02868,0
,,,-0.02864,0
,,,-0.0286,0.2
,,,-0.02856,0.2
,,,-0.02852,0.2
,,,-0.02848,0.2
,,,-0.02844,0.2
,,,-0.0284,0
,,,-0.02836,0.2
,,,-0.02832,0.2
,,,-0.02828,0.2
,,,-0.02824,0.2
,,,-0.0282,0.2
,,,-0.02816,0.2
,,,-0.02812,0
,,,-0.02808,0.2
,,,-0.02804,0.2
,,,-0.028,0
,,,-0.02796,0.2
,,,-0.02792,0.2
,,,-0.02788,0.2
,,,-0.02784,0
,,,-0.0278,0.2
,,,-0.02776,0.2
,,,-0.02772,0
,,,-0.02768,0.2
,,,-0.02764,0
,,,-0.0276,0.2
,,,-0.02756,0
,,,-0.02752,0.2
,,,-0.02748,0.2
,,,-0.02744,0.2
,,,-0.0274,0.2
,,,-0.02736,0
,,,-0.02732,0.2
,,,-0.02728,0.2
,,,-0.02724,0.2
,,,-0.0272,0
,,,-0.02716,0.2
,,,-0.02712,0.2
,,,-0.02708,0.2
,,,-0.02704,0.2
,,,-0.027,0
,,,-0.02696,0
,,,-0.02692,0.2
,,,-0.02688,0
,,,-0.02684,0.2
,,,-0.0268,0
,,,-0.02676,0.2
,,,-0.02672,0.2
,,,-0.02668,0
,,,-0.02664,0
,,,-0.0266,0.2
,,,-0.02656,0
,,,-0.02652,0
,,,-0.02648,0.2
,,,-0.02644,0.2
,,,-0.0264,0
,,,-0.02636,0.2
,,,-0.02632,0
,,,-0.02628,0
,,,-0.02624,0
,,,-0.0262,0
,,,-0.02616,0
,,,-0.02612,0
,,,-0.02608,0
,,,-0.02604,0
,,,-0.026,0
,,,-0.02596,0
,,,-0.02592,0
,,,-0.02588,0
,,,-0.02584,0
,,,-0.0258,0
,,,-0.02576,0
,,,-0.02572,0
,,,-0.02568,0
,,,-0.02564,0
,,,-0.0256,0
,,,-0.02556,0
,,,-0.02552,0
,,,-0.02548,0
,,,-0.02544,0
,,,-0.0254,0
,,,-0.02536,0
,,,-0.02532,0
,,,-0.02528,0
,,,-0.02524,0
,,,-0.0252,0
,,,-0.02516,0
,,,-0.02512,0
,,,-0.02508,0
,,,-0.02504,0
,,,-0.025,0
,,,-0.02496,0
,,,-0.02492,0
,,,-0.02488,0
,,,-0.02484,0
,,,-0.0248,0
,,,-0.02476,0.2
,,,-0.02472,0
,,,-0.02468,0
,,,-0.02464,0
,,,-0.0246,0
,,,-0.02456,0
,,,-0.02452,0
,,,-0.02448,0
,,,-0.02444,0
,,,-0.0244,0
,,,-0.02436,0
,,,-0.02432,0
,,,-0.02428,0
,,,-0.02424,0
,,,-0.0242,0.2
,,,-0.02416,0
,,,-0.02412,0
,,,-0.02408,0
,,,-0.02404,0
,,,-0.024,0
,,,-0.02396,0
,,,-0.02392,0
,,,-0.02388,0
,,,-0.02384,0
,,,-0.0238,0.2
,,,-0.02376,0
,,,-0.02372,0
,,,-0.02368,0.2
,,,-0.02364,0
,,,-0.0236,0
,,,-0.02356,0
,,,-0.02352,0
,,,-0.02348,0
,,,-0.02344,0
,,,-0.0234,0
,,,-0.02336,0
,,,-0.02332,0
,,,-0.02328,0
,,,-0.02324,0
,,,-0.0232,0
,,,-0.02316,0
,,,-0.02312,0
,,,-0.02308,0
,,,-0.02304,0
,,,-0.023,0
,,,-0.02296,0.2
,,,-0.02292,0
,,,-0.02288,0
,,,-0.02284,0
,,,-0.0228,0
,,,-0.02276,0.2
,,,-0.02272,0.2
,,,-0.02268,0.2
,,,-0.02264,0.2
,,,-0.0226,0.2
,,,-0.02256,0.2
,,,-0.02252,0.2
,,,-0.02248,0
,,,-0.02244,0.2
,,,-0.0224,0
,,,-0.02236,0
,,,-0.02232,0.2
,,,-0.02228,0
,,,-0.02224,0.2
,,,-0.0222,0
,,,-0.02216,0.2
,,,-0.02212,0.2
,,,-0.02208,0.2
,,,-0.02204,0.2
,,,-0.022,0
,,,-0.02196,0.2
,,,-0.02192,0.2
,,,-0.02188,0
,,,-0.02184,0.2
,,,-0.0218,0.2
,,,-0.02176,0.2
,,,-0.02172,0.2
,,,-0.02168,0.2
,,,-0.02164,0.2
,,,-0.0216,0.2
,,,-0.02156,0.2
,,,-0.02152,0.2
,,,-0.02148,0.2
,,,-0.02144,0.2
,,,-0.0214,0.2
,,,-0.02136,0.2
,,,-0.02132,0.2
,,,-0.02128,0.2
,,,-0.02124,0.2
,,,-0.0212,0.2
,,,-0.02116,0
,,,-0.02112,0.2
,,,-0.02108,0.2
,,,-0.02104,0.2
,,,-0.021,0.2
,,,-0.02096,0.2
,,,-0.02092,0.2
,,,-0.02088,0.2
,,,-0.02084,0.2
,,,-0.0208,0.2
,,,-0.02076,0.2
,,,-0.02072,0.2
,,,-0.02068,0.2
,,,-0.02064,0.2
,,,-0.0206,0.2
,,,-0.02056,0.2
,,,-0.02052,0.2
,,,-0.02048,0.2
,,,-0.02044,0.2
,,,-0.0204,0.4
,,,-0.02036,0.2
,,,-0.02032,0.2
,,,-0.02028,0.2
,,,-0.02024,0.4
,,,-0.0202,0.4
,,,-0.02016,0.2
,,,-0.02012,0.2
,,,-0.02008,0.4
,,,-0.02004,0.4
,,,-0.02,0.4
,,,-0.01996,0.4
,,,-0.01992,0.4
,,,-0.01988,0.4
,,,-0.01984,0.4
,,,-0.0198,0.4
,,,-0.01976,0.4
,,,-0.01972,0.4
,,,-0.01968,0.4
,,,-0.01964,0.4
,,,-0.0196,0.4
,,,-0.01956,0.4
,,,-0.01952,0.4
,,,-0.01948,0.4
,,,-0.01944,0.4
,,,-0.0194,0.4
,,,-0.01936,0.4
,,,-0.01932,0.4
,,,-0.01928,0.4
,,,-0.01924,0.4
,,,-0.0192,0.4
,,,-0.01916,0.4
,,,-0.01912,0.6
,,,-0.01908,0.6
,,,-0.01904,0.4
,,,-0.019,0.6
,,,-0.01896,0.6
,,,-0.01892,0.4
,,,-0.01888,0.4
,,,-0.01884,0.6
,,,-0.0188,0.6
,,,-0.01876,0.4
,,,-0.01872,0.6
,,,-0.01868,0.6
,,,-0.01864,0.6
,,,-0.0186,0.6
,,,-0.01856,0.6
,,,-0.01852,0.6
,,,-0.01848,0.6
,,,-0.01844,0.6
,,,-0.0184,0.6
,,,-0.01836,0.6
,,,-0.01832,0.6
,,,-0.01828,0.6
,,,-0.01824,0.6
,,,-0.0182,0.6
,,,-0.01816,0.6
,,,-0.01812,0.6
,,,-0.01808,0.6
,,,-0.01804,0.6
,,,-0.018,0.6
,,,-0.01796,0.6
,,,-0.01792,0.6
,,,-0.01788,0.6
,,,-0.01784,0.6
,,,-0.0178,0.8
,,,-0.01776,0.8
,,,-0.01772,0.8
,,,-0.01768,0.8
,,,-0.01764,0.8
,,,-0.0176,0.8
,,,-0.01756,0.8
,,,-0.01752,0.8
,,,-0.01748,0.8
,,,-0.01744,0.8
,,,-0.0174,0.8
,,,-0.01736,0.8
,,,-0.01732,0.8
,,,-0.01728,1
,,,-0.01724,1
,,,-0.0172,1
,,,-0.01716,1
,,,-0.01712,1
,,,-0.01708,1
,,,-0.01704,1
,,,-0.017,1
,,,-0.01696,1
,,,-0.01692,1
,,,-0.01688,1
,,,-0.01684,1.2
,,,-0.0168,1.2
,,,-0.01676,1.2
,,,-0.01672,1.2
,,,-0.01668,1
,,,-0.01664,1.2
,,,-0.0166,1.2
,,,-0.01656,1.2
,,,-0.01652,1
,,,-0.01648,1
,,,-0.01644,1
,,,-0.0164,1.2
,,,-0.01636,1.2
,,,-0.01632,1.2
,,,-0.01628,1.2
,,,-0.01624,1.2
,,,-0.0162,1.2
,,,-0.01616,1.2
,,,-0.01612,1.2
,,,-0.01608,1.2
,,,-0.01604,1.2
,,,-0.016,1.2
,,,-0.01596,1.2
,,,-0.01592,1.2
,,,-0.01588,1.2
,,,-0.01584,1.2
,,,-0.0158,1.2
,,,-0.01576,1.2
,,,-0.01572,1.2
,,,-0.01568,1.2
,,,-0.01564,1.2
,,,-0.0156,1.2
,,,-0.01556,1.2
,,,-0.01552,1.2
,,,-0.01548,1.4
,,,-0.01544,1.2
,,,-0.0154,1.4
,,,-0.01536,1.2
,,,-0.01532,1.2
,,,-0.01528,1.2
,,,-0.01524,1.2
,,,-0.0152,1.4
,,,-0.01516,1.4
,,,-0.01512,1.4
,,,-0.01508,1.4
,,,-0.01504,1.4
,,,-0.015,1.6
,,,-0.01496,1.6
,,,-0.01492,1.6
,,,-0.01488,1.6
,,,-0.01484,1.6
,,,-0.0148,1.6
,,,-0.01476,1.6
,,,-0.01472,1.6
,,,-0.01468,1.6
,,,-0.01464,1.8
,,,-0.0146,1.8
,,,-0.01456,1.8
,,,-0.01452,1.8
,,,-0.01448,1.8
,,,-0.01444,1.8
,,,-0.0144,1.8
,,,-0.01436,1.8
,,,-0.01432,2
,,,-0.01428,1.8
,,,-0.01424,1.8
,,,-0.0142,1.8
,,,-0.01416,2
,,,-0.01412,2
,,,-0.01408,2
,,,-0.01404,2
,,,-0.014,2
,,,-0.01396,2
,,,-0.01392,2
,,,-0.01388,2
,,,-0.01384,2
,,,-0.0138,2
,,,-0.01376,2
,,,-0.01372,2
,,,-0.01368,2
,,,-0.01364,2
,,,-0.0136,2
,,,-0.01356,2
,,,-0.01352,2
,,,-0.01348,2
,,,-0.01344,2
,,,-0.0134,2
,,,-0.01336,2
,,,-0.01332,2
,,,-0.01328,2
,,,-0.01324,2.2
,,,-0.0132,2
,,,-0.01316,2
,,,-0.01312,2
,,,-0.01308,2
,,,-0.01304,2
,,,-0.013,2
,,,-0.01296,2
,,,-0.01292,2
,,,-0.01288,2
,,,-0.01284,2
,,,-0.0128,2
,,,-0.01276,2
,,,-0.01272,2
,,,-0.01268,2
,,,-0.01264,2
,,,-0.0126,2
,,,-0.01256,2
,,,-0.01252,2
,,,-0.01248,2
,,,-0.01244,2
,,,-0.0124,2
,,,-0.01236,2.2
,,,-0.01232,2.2
,,,-0.01228,2.2
,,,-0.01224,2.2
,,,-0.0122,2.2
,,,-0.01216,2.2
,,,-0.01212,2.4
,,,-0.01208,2.2
,,,-0.01204,2.2
,,,-0.012,2.4
,,,-0.01196,2.4
,,,-0.01192,2.4
,,,-0.01188,2.4
,,,-0.01184,2.4
,,,-0.0118,2.4
,,,-0.01176,2.6
,,,-0.01172,2.6
,,,-0.01168,2.6
,,,-0.01164,2.6
,,,-0.0116,2.6
,,,-0.01156,2.6
,,,-0.01152,2.6
,,,-0.01148,2.6
,,,-0.01144,2.6
,,,-0.0114,2.8
,,,-0.01136,2.8
,,,-0.01132,2.8
,,,-0.01128,2.8
,,,-0.01124,2.8
,,,-0.0112,2.8
,,,-0.01116,2.8
,,,-0.01112,3
,,,-0.01108,2.8
,,,-0.01104,3
,,,-0.011,3
,,,-0.01096,3
,,,-0.01092,3
,,,-0.01088,2.8
,,,-0.01084,3
,,,-0.0108,3
,,,-0.01076,3
,,,-0.01072,2.8
,,,-0.01068,2.8
,,,-0.01064,3
,,,-0.0106,3
,,,-0.01056,3
,,,-0.01052,2.8
,,,-0.01048,3
,,,-0.01044,3
,,,-0.0104,2.8
,,,-0.01036,2.8
,,,-0.01032,2.8
,,,-0.01028,3
,,,-0.01024,2.8
,,,-0.0102,2.8
,,,-0.01016,2.8
,,,-0.01012,2.8
,,,-0.01008,2.8
,,,-0.01004,2.8
,,,-0.01,2.8
,,,-0.00996,2.8
,,,-0.00992,2.8
,,,-0.00988,2.8
,,,-0.00984,2.8
,,,-0.0098,2.8
,,,-0.00976,2.8
,,,-0.00972,2.8
,,,-0.00968,2.8
,,,-0.00964,2.8
,,,-0.0096,2.8
,,,-0.00956,3
,,,-0.00952,2.8
,,,-0.00948,3
,,,-0.00944,3
,,,-0.0094,3
,,,-0.00936,3
,,,-0.00932,3
,,,-0.00928,3
,,,-0.00924,3.2
,,,-0.0092,3.2
,,,-0.00916,3.2
,,,-0.00912,3.2
,,,-0.00908,3.2
,,,-0.00904,3.2
,,,-0.009,3.2
,,,-0.00896,3.2
,,,-0.00892,3.2
,,,-0.00888,3.4
,,,-0.00884,3.4
,,,-0.0088,3.6
,,,-0.00876,3.6
,,,-0.00872,3.6
,,,-0.00868,3.6
,,,-0.00864,3.6
,,,-0.0086,3.8
,,,-0.00856,3.8
,,,-0.00852,3.8
,,,-0.00848,3.8
,,,-0.00844,4
,,,-0.0084,4
,,,-0.00836,4
,,,-0.00832,4
,,,-0.00828,4
,,,-0.00824,4
,,,-0.0082,4
,,,-0.00816,4.2
,,,-0.00812,4
,,,-0.00808,4
,,,-0.00804,4.2
,,,-0.008,4.2
,,,-0.00796,4
,,,-0.00792,4
,,,-0.00788,4.2
,,,-0.00784,4
,,,-0.0078,4
,,,-0.00776,4
,,,-0.00772,4
,,,-0.00768,4.2
,,,-0.00764,4
,,,-0.0076,4
,,,-0.00756,4
,,,-0.00752,4.2
,,,-0.00748,4
,,,-0.00744,4
,,,-0.0074,4
,,,-0.00736,4
,,,-0.00732,4
,,,-0.00728,4
,,,-0.00724,4
,,,-0.0072,3.8
,,,-0.00716,4
,,,-0.00712,4
,,,-0.00708,4
,,,-0.00704,3.8
,,,-0.007,4
,,,-0.00696,4
,,,-0.00692,3.8
,,,-0.00688,4
,,,-0.00684,4
,,,-0.0068,4
,,,-0.00676,4
,,,-0.00672,4
,,,-0.00668,3.8
,,,-0.00664,4
,,,-0.0066,4
,,,-0.00656,4
,,,-0.00652,4
,,,-0.00648,4.2
,,,-0.00644,4
,,,-0.0064,4.2
,,,-0.00636,4.2
,,,-0.00632,4.2
,,,-0.00628,4.2
,,,-0.00624,4.4
,,,-0.0062,4.4
,,,-0.00616,4.4
,,,-0.00612,4.4
,,,-0.00608,4.6
,,,-0.00604,4.6
,,,-0.006,4.6
,,,-0.00596,4.6
,,,-0.00592,4.8
,,,-0.00588,4.8
,,,-0.00584,4.8
,,,-0.0058,5
,,,-0.00576,5
,,,-0.00572,5.2
,,,-0.00568,5.2
,,,-0.00564,5.2
,,,-0.0056,5.2
,,,-0.00556,5.2
,,,-0.00552,5.2
,,,-0.00548,5.4
,,,-0.00544,5.4
,,,-0.0054,5.4
,,,-0.00536,5.6
,,,-0.00532,5.6
,,,-0.00528,5.6
,,,-0.00524,5.6
,,,-0.0052,5.8
,,,-0.00516,5.6
,,,-0.00512,5.8
